ID,AGE,GENDER,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,TYPE_OF_VEHICLE,OUTCOME
99848,65+,male,10-19y,university,poverty,0.6963536597852042,1.0,before 2015,0.0,0.0,22438,7000.0,4,0,0,HatchBack,0.0
398058,40-64,male,0-9y,none,working class,0.5775694033990346,1.0,before 2015,1.0,0.0,37142,10000.0,0,0,0,Sports Car,1.0
360173,16-25,female,20-29y,high school,working class,0.6932978343044475,1.0,after 2015,0.0,1.0,10238,8000.0,1,0,0,Sports Car,0.0
229071,16-25,male,0-9y,university,middle class,0.6399867976325487,1.0,after 2015,0.0,1.0,10238,13000.0,0,0,0,Sedan,0.0
111,26-39,female,0-9y,high school,upper class,0.452931389506416,0.0,after 2015,1.0,0.0,10238,16000.0,1,0,0,Sports Car,0.0
244204,65+,male,0-9y,university,poverty,0.7435267108510712,1.0,before 2015,0.0,0.0,10238,8000.0,2,3,0,Sedan,1.0
732255,65+,male,10-19y,university,upper class,0.4082194200953153,1.0,before 2015,0.0,1.0,10238,10000.0,0,0,0,Sports Car,1.0
42277,16-25,male,0-9y,high school,upper class,0.5798475878487244,1.0,after 2015,0.0,0.0,10238,9000.0,0,0,2,Sedan,0.0
870322,65+,male,0-9y,high school,working class,0.5723125611447263,1.0,before 2015,0.0,1.0,10238,13000.0,4,0,0,Sports Car,0.0
249448,16-25,male,10-19y,high school,poverty,0.359602970457856,1.0,after 2015,0.0,0.0,10238,3000.0,0,0,0,Sports Car,0.0
44466,26-39,male,30y+,university,working class,0.7194535287321301,1.0,before 2015,0.0,0.0,35421,10000.0,0,0,0,Sports Car,1.0
654208,65+,male,20-29y,none,upper class,0.6446031560382182,1.0,after 2015,1.0,1.0,10238,15000.0,1,0,0,Sedan,0.0
965025,65+,male,10-19y,none,upper class,0.805722735056298,1.0,after 2015,0.0,0.0,34174,14000.0,0,0,0,Sports Car,0.0
51649,40-64,male,0-9y,high school,upper class,0.6166339993921018,0.0,before 2015,1.0,0.0,35743,13000.0,2,0,3,SUV,0.0
618349,26-39,female,0-9y,university,upper class,0.5352092709473942,0.0,before 2015,1.0,1.0,10238,7000.0,1,0,1,Sports Car,1.0
214877,65+,male,20-29y,high school,working class,0.5344840310927902,0.0,before 2015,0.0,1.0,10238,10000.0,0,0,0,Sports Car,0.0
851509,40-64,male,20-29y,none,middle class,0.4660198805885504,0.0,after 2015,0.0,1.0,92068,12000.0,0,3,1,HatchBack,0.0
647546,16-25,female,0-9y,none,upper class,0.6881693753779595,1.0,after 2015,0.0,1.0,10238,15000.0,0,0,0,Sedan,1.0
986308,40-64,female,20-29y,none,upper class,0.4153983281696314,1.0,before 2015,1.0,1.0,10238,10000.0,1,0,0,Sedan,0.0
291106,40-64,female,30y+,university,working class,0.4466983227518151,1.0,before 2015,0.0,0.0,10238,9000.0,0,0,1,Sedan,1.0
853703,40-64,male,10-19y,university,middle class,0.6504558288715465,1.0,after 2015,0.0,0.0,10238,10000.0,0,0,2,SUV,0.0
84269,65+,female,0-9y,high school,working class,0.5324259166905178,1.0,before 2015,1.0,0.0,22623,11000.0,0,0,0,Sedan,0.0
925774,16-25,male,0-9y,high school,middle class,0.4818141946662302,1.0,before 2015,1.0,0.0,10238,13000.0,3,0,0,SUV,1.0
765960,16-25,male,20-29y,university,working class,0.813056840363766,1.0,after 2015,1.0,0.0,35012,9000.0,0,0,0,Sports Car,0.0
875948,40-64,female,20-29y,high school,middle class,0.7661736508045776,1.0,after 2015,0.0,1.0,10238,14000.0,0,0,0,SUV,1.0
878728,65+,male,20-29y,university,poverty,0.6157501886427448,1.0,after 2015,0.0,1.0,33600,14000.0,0,0,0,SUV,1.0
397886,26-39,male,20-29y,high school,upper class,0.7283438025347787,1.0,before 2015,1.0,1.0,35768,11000.0,0,0,0,HatchBack,0.0
576584,26-39,female,30y+,university,upper class,0.5722240709058374,1.0,before 2015,1.0,1.0,30073,6000.0,0,0,0,Sedan,0.0
143668,40-64,male,10-19y,high school,working class,0.7521607860439949,0.0,after 2015,1.0,1.0,10238,14000.0,0,0,0,Sports Car,0.0
661837,40-64,female,0-9y,none,upper class,0.5584966554760111,1.0,before 2015,1.0,1.0,10238,15000.0,0,0,1,Sedan,1.0
963637,40-64,male,10-19y,high school,working class,0.7200671566903898,1.0,after 2015,0.0,0.0,34382,11000.0,1,0,0,Sports Car,0.0
91537,65+,female,20-29y,high school,middle class,0.6069808341799279,0.0,before 2015,0.0,1.0,10238,8000.0,1,0,0,SUV,1.0
326827,65+,male,10-19y,high school,upper class,0.5297259849431113,1.0,before 2015,1.0,1.0,10238,7000.0,0,0,0,Sedan,0.0
360117,40-64,male,20-29y,high school,working class,0.7326840020442406,1.0,after 2015,0.0,1.0,10238,9000.0,0,0,0,Sedan,0.0
230416,40-64,male,10-19y,high school,upper class,0.5971905328556364,1.0,before 2015,0.0,1.0,33577,11000.0,0,0,1,SUV,0.0
280494,65+,male,10-19y,university,upper class,0.4293855823047495,1.0,after 2015,1.0,1.0,30440,9000.0,3,0,0,Sports Car,0.0
467176,65+,male,20-29y,none,upper class,0.5965296583344957,1.0,after 2015,0.0,0.0,10238,6000.0,0,0,0,HatchBack,0.0
47711,26-39,female,10-19y,high school,poverty,0.6299573184002428,1.0,after 2015,0.0,1.0,10238,14000.0,0,0,0,Sedan,1.0
409231,16-25,female,20-29y,none,upper class,0.6574930436246149,1.0,before 2015,0.0,0.0,10238,14000.0,0,0,0,Sedan,0.0
405680,26-39,male,0-9y,university,upper class,0.6391720209302139,1.0,before 2015,1.0,0.0,31484,7000.0,0,0,1,HatchBack,1.0
408612,26-39,male,0-9y,high school,upper class,0.678064884882229,0.0,after 2015,0.0,0.0,10238,12000.0,0,0,2,HatchBack,1.0
864729,40-64,male,20-29y,high school,working class,0.3853417723565729,1.0,after 2015,1.0,0.0,10238,13000.0,1,0,0,Sedan,1.0
650217,40-64,female,0-9y,none,upper class,0.7708533292158771,1.0,before 2015,1.0,1.0,10238,11000.0,0,0,1,Sedan,1.0
963501,16-25,male,0-9y,university,upper class,0.6295720148964006,1.0,before 2015,1.0,1.0,32730,13000.0,0,0,1,HatchBack,1.0
675681,65+,male,20-29y,high school,working class,0.5753944538186772,1.0,after 2015,0.0,1.0,10238,14000.0,0,0,0,HatchBack,0.0
522604,16-25,male,10-19y,high school,upper class,0.5421609761912216,1.0,before 2015,0.0,1.0,32166,16000.0,0,0,0,Sedan,1.0
58464,40-64,male,20-29y,university,upper class,0.4437873839376371,1.0,after 2015,1.0,0.0,30309,10000.0,1,0,0,Sedan,0.0
248276,40-64,male,10-19y,high school,upper class,0.4396028215318811,1.0,after 2015,1.0,1.0,10238,11000.0,2,0,0,Sports Car,0.0
168056,40-64,male,20-29y,university,working class,0.905959144476816,0.0,before 2015,0.0,1.0,10238,9000.0,3,0,0,SUV,1.0
916563,16-25,male,0-9y,university,upper class,0.5496432468268571,1.0,after 2015,0.0,1.0,10238,10000.0,0,0,0,HatchBack,0.0
77837,65+,male,30y+,none,upper class,0.828753965753337,0.0,after 2015,1.0,0.0,10238,14000.0,0,0,2,HatchBack,1.0
278175,65+,male,0-9y,university,working class,0.5528512165103595,1.0,after 2015,1.0,1.0,10238,13000.0,0,0,0,HatchBack,0.0
989797,65+,male,0-9y,none,upper class,0.5534438009159692,1.0,after 2015,0.0,0.0,30626,9000.0,1,0,0,SUV,1.0
158388,26-39,male,0-9y,none,working class,0.4739505239878565,1.0,after 2015,1.0,1.0,10238,10000.0,0,0,1,Sports Car,0.0
188619,40-64,male,10-19y,university,working class,0.8125836134967058,1.0,before 2015,1.0,1.0,10238,10000.0,0,0,8,HatchBack,1.0
90733,16-25,male,0-9y,high school,upper class,0.6341293811171437,1.0,before 2015,1.0,1.0,10238,13000.0,1,0,0,Sports Car,1.0
14742,65+,male,20-29y,none,poverty,0.4325056969681796,1.0,before 2015,0.0,1.0,10238,13000.0,0,0,0,Sedan,1.0
848069,40-64,male,20-29y,high school,upper class,0.56087826962026,1.0,before 2015,1.0,1.0,10238,10000.0,0,0,0,Sports Car,0.0
137516,65+,male,0-9y,high school,upper class,0.5100977270668109,1.0,after 2015,1.0,0.0,10238,13000.0,0,0,0,Sedan,0.0
913136,26-39,male,10-19y,high school,upper class,0.4350597533148096,1.0,before 2015,1.0,1.0,10238,10000.0,0,0,0,HatchBack,0.0
949822,65+,male,10-19y,high school,middle class,0.8167686497496716,1.0,before 2015,1.0,1.0,34108,10000.0,0,0,0,Sports Car,0.0
432090,40-64,male,20-29y,high school,upper class,0.7122481969166801,0.0,before 2015,0.0,0.0,10238,15000.0,1,0,3,HatchBack,1.0
791460,16-25,male,20-29y,university,upper class,0.5555337271222613,1.0,after 2015,1.0,1.0,32035,16000.0,0,0,0,Sedan,0.0
525489,40-64,female,20-29y,high school,upper class,0.7424513544591594,1.0,after 2015,0.0,0.0,10238,13000.0,0,0,0,HatchBack,1.0
7542,26-39,male,20-29y,high school,middle class,0.7640018618567301,1.0,before 2015,1.0,0.0,16512,12000.0,0,0,0,Sedan,0.0
415279,65+,male,10-19y,high school,upper class,0.5628710358440919,1.0,after 2015,0.0,0.0,10238,14000.0,1,0,0,Sedan,0.0
498565,40-64,male,0-9y,high school,middle class,0.6680288552753649,0.0,before 2015,0.0,0.0,31753,15000.0,1,1,6,SUV,1.0
277252,16-25,male,20-29y,university,upper class,0.5334313860866183,1.0,after 2015,0.0,0.0,40738,10000.0,2,0,0,Sedan,0.0
691839,65+,male,0-9y,high school,middle class,0.6016246291684193,1.0,before 2015,1.0,1.0,10238,15000.0,0,1,0,SUV,0.0
876393,65+,female,0-9y,high school,upper class,0.4803902095217952,1.0,before 2015,1.0,1.0,10238,14000.0,0,0,4,HatchBack,0.0
308909,16-25,female,0-9y,none,upper class,0.6398835095256907,1.0,after 2015,0.0,1.0,31018,14000.0,0,0,0,Sedan,0.0
595098,40-64,male,0-9y,none,upper class,0.5989440225968639,1.0,after 2015,0.0,0.0,35424,14000.0,0,0,0,Sports Car,1.0
877783,40-64,female,20-29y,none,middle class,0.2822379886845545,1.0,after 2015,1.0,0.0,92097,16000.0,0,0,0,Sports Car,1.0
544251,65+,male,10-19y,high school,upper class,0.5911470912339729,1.0,after 2015,1.0,1.0,10238,14000.0,0,0,0,Sports Car,0.0
692292,65+,male,20-29y,university,upper class,0.3320265939671059,1.0,after 2015,1.0,1.0,10238,9000.0,0,0,2,HatchBack,1.0
966470,26-39,female,0-9y,university,middle class,0.6802638661163544,1.0,before 2015,0.0,1.0,10238,10000.0,0,0,0,Sports Car,1.0
458829,16-25,male,30y+,university,upper class,0.6863673677431811,1.0,before 2015,0.0,1.0,10238,9000.0,0,0,0,Sports Car,0.0
116555,40-64,female,20-29y,high school,working class,0.6255495800505682,1.0,before 2015,0.0,1.0,10238,9000.0,0,0,0,HatchBack,0.0
660815,26-39,female,20-29y,high school,middle class,0.7545338892798941,1.0,before 2015,0.0,0.0,10238,16000.0,0,0,0,Sports Car,1.0
69018,65+,male,20-29y,university,middle class,0.7354736114041709,1.0,after 2015,1.0,1.0,10238,12000.0,0,0,0,HatchBack,0.0
106735,40-64,male,10-19y,none,upper class,0.5804592761954742,1.0,before 2015,1.0,1.0,10238,13000.0,13,0,0,SUV,0.0
349628,26-39,male,20-29y,high school,middle class,0.7313557963606674,1.0,after 2015,1.0,0.0,10238,13000.0,1,0,0,Sports Car,1.0
258351,16-25,male,30y+,high school,working class,0.595010192190266,1.0,after 2015,1.0,1.0,10238,11000.0,0,0,0,SUV,1.0
59487,26-39,male,20-29y,university,middle class,0.6697585049237224,1.0,after 2015,0.0,1.0,29377,8000.0,0,0,0,SUV,1.0
242472,65+,male,20-29y,none,working class,0.5765869085156927,1.0,after 2015,0.0,1.0,10238,14000.0,0,0,0,SUV,0.0
730749,65+,male,20-29y,university,working class,0.5901667949894185,1.0,before 2015,1.0,0.0,10238,14000.0,0,3,0,HatchBack,0.0
782802,40-64,female,20-29y,none,working class,0.6115943503436037,1.0,after 2015,1.0,1.0,10238,14000.0,1,0,0,Sports Car,1.0
132387,16-25,male,30y+,university,upper class,0.5622915495856204,0.0,after 2015,1.0,1.0,10238,13000.0,1,0,0,Sports Car,0.0
494615,16-25,female,10-19y,university,upper class,0.6097372396316543,1.0,before 2015,0.0,0.0,10238,9000.0,0,0,2,SUV,0.0
295648,65+,male,20-29y,high school,upper class,0.5771794056681006,1.0,before 2015,1.0,0.0,92101,11000.0,0,0,0,Sedan,1.0
702503,65+,male,0-9y,none,middle class,0.6031086965685732,1.0,before 2015,1.0,0.0,10238,15000.0,0,0,0,HatchBack,0.0
428001,26-39,female,0-9y,high school,upper class,0.8260552748248684,1.0,after 2015,1.0,1.0,10238,13000.0,0,0,1,HatchBack,1.0
536650,26-39,male,20-29y,high school,middle class,0.3144481482287561,1.0,after 2015,0.0,0.0,10238,9000.0,0,0,1,SUV,0.0
470083,26-39,female,10-19y,none,upper class,0.552127331807388,0.0,before 2015,0.0,0.0,10238,11000.0,1,0,0,Sports Car,0.0
161627,40-64,male,20-29y,high school,working class,0.5162465169958285,1.0,before 2015,1.0,1.0,10238,12000.0,2,2,1,HatchBack,1.0
788679,26-39,male,10-19y,high school,poverty,0.7005130069220491,1.0,after 2015,0.0,1.0,10238,9000.0,0,0,2,SUV,1.0
887138,40-64,male,20-29y,high school,middle class,0.5829174522650435,1.0,before 2015,1.0,0.0,10238,16000.0,2,0,0,SUV,1.0
378153,40-64,male,0-9y,high school,working class,0.5412704419486636,1.0,before 2015,0.0,1.0,10238,10000.0,0,0,0,Sports Car,0.0
377355,65+,male,10-19y,high school,upper class,0.5263260525931257,0.0,before 2015,1.0,0.0,32537,13000.0,1,0,0,Sedan,0.0
179122,65+,male,0-9y,none,upper class,0.5383592180460782,0.0,after 2015,1.0,1.0,10238,15000.0,0,0,0,Sedan,0.0
286811,65+,male,20-29y,high school,working class,0.5218024891556698,1.0,before 2015,0.0,0.0,10238,11000.0,0,0,0,HatchBack,0.0
516415,26-39,female,10-19y,high school,middle class,0.6507113297346494,1.0,before 2015,1.0,0.0,10238,12000.0,0,0,0,Sports Car,0.0
123653,65+,female,0-9y,high school,upper class,0.7557130374141328,1.0,before 2015,1.0,0.0,10238,11000.0,0,0,0,Sports Car,1.0
132638,16-25,male,20-29y,university,poverty,0.600394922353386,1.0,before 2015,0.0,1.0,34641,14000.0,0,0,2,SUV,0.0
264167,26-39,female,30y+,high school,middle class,0.7051359630990459,1.0,before 2015,1.0,1.0,10238,13000.0,0,0,0,Sedan,1.0
115389,40-64,male,0-9y,none,working class,0.6526811608142135,1.0,before 2015,1.0,1.0,10238,7000.0,1,0,1,Sports Car,1.0
280279,65+,male,0-9y,none,upper class,0.7803456797775741,1.0,before 2015,1.0,0.0,10238,12000.0,2,0,0,HatchBack,1.0
352797,40-64,male,0-9y,university,poverty,0.705448666604041,1.0,before 2015,1.0,1.0,31067,14000.0,3,0,0,Sports Car,0.0
557372,65+,male,0-9y,high school,upper class,0.8139308930663944,1.0,after 2015,1.0,1.0,10238,10000.0,0,0,0,HatchBack,1.0
103853,65+,female,0-9y,none,poverty,0.5904203934270179,1.0,before 2015,1.0,0.0,10238,13000.0,0,0,0,SUV,0.0
73617,65+,male,0-9y,none,upper class,0.705687093845301,1.0,before 2015,1.0,0.0,10238,11000.0,0,0,0,Sedan,0.0
697752,16-25,male,10-19y,university,working class,0.6430980861400974,1.0,before 2015,0.0,0.0,33123,14000.0,0,0,0,Sports Car,1.0
320816,26-39,male,30y+,none,upper class,0.5442011717352324,1.0,after 2015,1.0,0.0,37257,12000.0,1,0,0,Sports Car,1.0
400790,65+,female,0-9y,none,middle class,0.5840299111569982,1.0,before 2015,1.0,1.0,39108,10000.0,1,1,0,Sports Car,0.0
279832,65+,male,20-29y,none,upper class,0.4166978805385253,1.0,before 2015,0.0,0.0,92093,11000.0,0,0,0,HatchBack,1.0
477356,65+,female,0-9y,university,upper class,0.7108477059232716,0.0,before 2015,0.0,0.0,10238,11000.0,0,0,0,HatchBack,0.0
150937,26-39,male,20-29y,high school,middle class,0.7139421578769282,1.0,before 2015,1.0,1.0,32897,14000.0,0,0,0,Sedan,0.0
946185,40-64,male,10-19y,none,working class,0.5111476203206374,1.0,after 2015,1.0,0.0,10238,16000.0,0,0,0,Sedan,1.0
647101,26-39,male,0-9y,none,working class,0.6805518667584185,1.0,before 2015,1.0,0.0,10238,10000.0,1,0,1,Sports Car,1.0
280581,65+,male,20-29y,high school,upper class,0.8272946577236882,1.0,before 2015,1.0,1.0,10238,9000.0,3,0,0,Sports Car,1.0
699532,16-25,male,0-9y,high school,upper class,0.7317728591194981,0.0,before 2015,0.0,1.0,10238,10000.0,0,0,2,HatchBack,1.0
246404,16-25,female,0-9y,university,upper class,0.7711387216713179,1.0,after 2015,1.0,0.0,10238,16000.0,1,0,1,HatchBack,0.0
834059,26-39,male,10-19y,university,working class,0.5468603765751685,1.0,before 2015,1.0,1.0,10238,11000.0,0,0,1,SUV,0.0
911166,26-39,female,0-9y,university,middle class,0.5557178880171528,1.0,after 2015,1.0,1.0,33484,10000.0,1,0,4,Sports Car,1.0
728146,65+,male,20-29y,university,upper class,0.2743757004304317,0.0,after 2015,1.0,1.0,35542,12000.0,4,0,0,HatchBack,0.0
703016,26-39,male,20-29y,high school,upper class,0.5770979030656058,1.0,before 2015,0.0,1.0,10238,13000.0,0,0,0,HatchBack,1.0
100295,16-25,male,20-29y,university,working class,0.7855892037756322,1.0,after 2015,0.0,1.0,34495,10000.0,0,0,0,SUV,1.0
599103,40-64,male,10-19y,none,upper class,0.5173951083251196,1.0,after 2015,0.0,0.0,10238,3000.0,0,0,1,Sports Car,0.0
883913,16-25,female,30y+,none,upper class,0.6839369148674665,1.0,before 2015,0.0,0.0,10238,9000.0,2,5,2,Sedan,1.0
180750,65+,male,20-29y,none,working class,0.4276586927939928,0.0,after 2015,1.0,1.0,10238,13000.0,0,0,4,SUV,0.0
396193,26-39,male,0-9y,high school,middle class,0.3244105291545807,1.0,before 2015,0.0,0.0,10238,6000.0,1,0,0,Sports Car,1.0
262144,16-25,female,10-19y,university,upper class,0.796296641938782,1.0,before 2015,0.0,0.0,10238,10000.0,0,0,0,Sedan,1.0
350461,26-39,female,0-9y,high school,upper class,0.6653326726550074,0.0,before 2015,0.0,0.0,10238,6000.0,0,1,1,HatchBack,0.0
220902,40-64,male,30y+,university,poverty,0.6084315734141577,1.0,after 2015,1.0,1.0,10238,10000.0,0,0,0,Sports Car,0.0
92337,40-64,female,20-29y,none,upper class,0.2117526760062633,1.0,after 2015,1.0,1.0,10238,14000.0,0,0,0,Sports Car,0.0
63981,40-64,male,0-9y,university,working class,0.5103704956623953,0.0,after 2015,1.0,1.0,10238,13000.0,0,0,1,Sports Car,0.0
389760,65+,female,10-19y,university,upper class,0.630617342320382,1.0,after 2015,0.0,1.0,33269,10000.0,0,0,0,Sedan,0.0
202729,65+,male,20-29y,high school,upper class,0.4871190812654757,1.0,before 2015,0.0,1.0,10238,10000.0,0,0,0,Sports Car,1.0
5318,40-64,female,0-9y,high school,working class,0.5845289783706895,1.0,after 2015,0.0,1.0,10238,15000.0,0,0,0,Sports Car,1.0
545632,16-25,female,0-9y,university,upper class,0.4061905954801358,1.0,before 2015,0.0,1.0,10238,11000.0,1,0,0,Sedan,0.0
336215,40-64,female,0-9y,university,working class,0.6424696468286597,0.0,before 2015,1.0,1.0,29382,13000.0,0,0,1,HatchBack,1.0
566303,16-25,male,20-29y,high school,upper class,0.4892229222580384,1.0,before 2015,1.0,0.0,10238,13000.0,0,0,0,Sports Car,0.0
25204,16-25,male,20-29y,high school,upper class,0.6169148172767525,1.0,after 2015,1.0,1.0,10238,13000.0,2,0,0,Sports Car,1.0
206608,65+,female,10-19y,university,middle class,0.6424310301092958,1.0,after 2015,1.0,0.0,31397,13000.0,0,0,1,Sedan,1.0
334182,40-64,female,10-19y,none,working class,0.7219717036410476,0.0,before 2015,0.0,0.0,10238,8000.0,0,0,0,Sports Car,0.0
279245,65+,male,20-29y,high school,upper class,0.7562493582122203,1.0,before 2015,1.0,1.0,10238,13000.0,3,0,4,SUV,1.0
191886,26-39,female,0-9y,none,upper class,0.5137665513112645,1.0,before 2015,0.0,0.0,35420,13000.0,0,0,0,Sports Car,1.0
207390,26-39,female,10-19y,high school,upper class,0.5078768287136424,1.0,before 2015,0.0,0.0,10238,13000.0,0,0,0,SUV,1.0
654140,40-64,male,0-9y,none,upper class,0.6545821126840257,1.0,after 2015,1.0,0.0,10238,9000.0,1,0,0,Sports Car,1.0
712025,40-64,male,20-29y,high school,upper class,0.578409166568693,0.0,after 2015,1.0,1.0,10238,10000.0,0,0,0,HatchBack,0.0
674845,65+,male,20-29y,high school,working class,0.4253336151811517,0.0,after 2015,1.0,0.0,10238,13000.0,1,0,1,HatchBack,0.0
360616,40-64,male,20-29y,high school,middle class,0.3631952986304168,1.0,after 2015,0.0,0.0,10238,9000.0,0,0,3,Sedan,0.0
228804,65+,male,20-29y,university,poverty,0.5505289048362347,1.0,before 2015,1.0,1.0,34741,15000.0,0,0,0,Sports Car,1.0
5937,26-39,male,10-19y,none,upper class,0.4031318324227633,1.0,after 2015,1.0,1.0,10238,13000.0,0,1,0,HatchBack,0.0
576751,40-64,male,20-29y,high school,middle class,0.8570240668054522,1.0,after 2015,0.0,1.0,10238,11000.0,0,5,0,Sedan,0.0
886622,16-25,female,0-9y,university,upper class,0.7121145243141164,1.0,before 2015,0.0,1.0,10238,13000.0,0,0,0,SUV,1.0
422570,40-64,male,20-29y,university,poverty,0.6068362899398759,1.0,after 2015,0.0,1.0,10238,12000.0,2,0,0,Sedan,0.0
775231,40-64,male,30y+,high school,working class,0.3747557787081407,1.0,after 2015,1.0,0.0,10238,7000.0,0,2,1,HatchBack,1.0
969644,65+,female,10-19y,high school,upper class,0.7360192696656043,1.0,after 2015,1.0,1.0,33919,4000.0,0,0,0,Sedan,0.0
47861,40-64,female,10-19y,high school,middle class,0.60297483558546,1.0,after 2015,1.0,1.0,10238,9000.0,2,0,0,Sports Car,0.0
531822,16-25,female,30y+,university,upper class,0.3803819705353408,1.0,before 2015,1.0,1.0,34913,13000.0,0,0,0,HatchBack,0.0
364154,16-25,male,10-19y,university,upper class,0.5807034567243103,1.0,before 2015,1.0,1.0,10238,14000.0,0,1,0,SUV,0.0
532480,16-25,female,0-9y,university,upper class,0.5598465940812192,1.0,before 2015,1.0,1.0,35857,10000.0,0,0,1,Sports Car,0.0
985860,26-39,male,30y+,high school,upper class,0.6338264128254728,1.0,after 2015,1.0,0.0,10238,11000.0,0,0,1,SUV,1.0
352223,16-25,female,10-19y,high school,upper class,0.6265857830584889,1.0,before 2015,0.0,0.0,15860,10000.0,0,0,2,SUV,1.0
503974,65+,female,20-29y,high school,upper class,0.7029162517941738,1.0,before 2015,1.0,0.0,32734,11000.0,2,0,0,Sedan,1.0
393795,26-39,female,0-9y,university,upper class,0.7732860395351665,1.0,before 2015,1.0,0.0,37855,4000.0,0,0,2,Sports Car,0.0
44034,65+,female,20-29y,high school,upper class,0.4853877464868293,1.0,after 2015,1.0,1.0,32805,7000.0,0,0,2,Sports Car,0.0
923860,26-39,male,0-9y,none,poverty,0.3360658482937074,1.0,before 2015,1.0,0.0,10238,13000.0,0,0,0,Sedan,0.0
410346,16-25,male,20-29y,university,upper class,0.5647081330935241,1.0,before 2015,1.0,0.0,29826,12000.0,0,0,0,HatchBack,0.0
162682,26-39,female,20-29y,high school,upper class,0.5263880830293212,1.0,before 2015,1.0,1.0,10238,10000.0,2,0,0,Sedan,0.0
59525,65+,male,10-19y,high school,poverty,0.582975385486393,0.0,before 2015,0.0,1.0,10238,10000.0,0,0,0,Sedan,0.0
310421,26-39,male,20-29y,none,working class,0.4773401291750017,0.0,after 2015,1.0,1.0,10238,13000.0,1,0,0,Sedan,1.0
406831,65+,male,20-29y,university,poverty,0.7189813596387815,1.0,before 2015,1.0,1.0,10238,15000.0,0,0,2,Sedan,1.0
